order_id,date,time,dates_std,times_std
415,Thu 07-Jan-2016,18H 16M 23S,2016-01-07 00:00:00,
416,07-01-16 18:17:42,00:00 AM,2016-07-01 18:17:42,
417,Thu 07-Jan-2016,18:24:40,2016-01-07 00:00:00,
418,Jan 7 2016,18H 40M 11S,2016-01-07 00:00:00,
419,1452121200.0,19:02 PM,2016-01-07 00:00:00,
420,1452121200.0,19H 04M 40S,2016-01-07 00:00:00,
421,"Thursday,07 January, 2016",19:21 PM,2016-01-07 00:00:00,
422,07-01-16 19:30:25,00H 00M 00S,2016-07-01 19:30:25,
423,07-01-16 19:30:25,19:45:07,2016-07-01 19:30:25,
424,1452121200.0,20:01 PM,2016-01-07 00:00:00,
425,07-01-16 20:21:19,00H 00M 00S,2016-07-01 20:21:19,
426,1452121200.0,20:25 PM,2016-01-07 00:00:00,
427,Thu 07-Jan-2016,21:49:00,2016-01-07 00:00:00,
428,2016-01-07,22H 05M 00S,2016-01-07 00:00:00,
429,07-01-16 22:16:53,00:00 AM,2016-07-01 22:16:53,
430,"Thursday,07 January, 2016",22H 46M 13S,2016-01-07 00:00:00,
431,08-01-16 11:17:13,00:00:00,2016-08-01 11:17:13,
432,Jan 8 2016,11H 39M 07S,2016-01-08 00:00:00,
433,Fri 08-Jan-2016,11:49:50,2016-01-08 00:00:00,
434,"Friday,08 January, 2016",11:54 AM,2016-01-08 00:00:00,
435,"Friday,08 January, 2016",12:06 PM,2016-01-08 00:00:00,
436,Jan 8 2016,12:07 PM,2016-01-08 00:00:00,
437,Fri 08-Jan-2016,12:07 PM,2016-01-08 00:00:00,
438,1452207600.0,12:08 PM,2016-01-08 00:00:00,
439,1452207600.0,12:13:08,2016-01-08 00:00:00,
440,1452207600.0,12:16:34,2016-01-08 00:00:00,
441,1452207600.0,12H 16M 58S,2016-01-08 00:00:00,
442,1452207600.0,00:00:00,2016-01-08 00:00:00,
443,"Friday,08 January, 2016",00:00:00,2016-01-08 00:00:00,
444,1452207600.0,12:40:05,2016-01-08 00:00:00,
445,08-01-16 12:57:39,00:00 AM,2016-08-01 12:57:39,
446,Jan 8 2016,12:58:01,2016-01-08 00:00:00,
447,08-01-16 13:02:00,00:00:00,2016-08-01 13:02:00,
448,1452207600.0,13:03 PM,2016-01-08 00:00:00,
449,Jan 8 2016,13:03 PM,2016-01-08 00:00:00,
450,Jan 8 2016,13H 07M 53S,2016-01-08 00:00:00,
451,2016-01-08,13:19 PM,2016-01-08 00:00:00,
452,"Friday,08 January, 2016",13:19 PM,2016-01-08 00:00:00,
453,2016-01-08,13H 27M 14S,2016-01-08 00:00:00,
454,2016-01-08,00:00 AM,2016-01-08 00:00:00,
455,2016-01-08,13:39 PM,2016-01-08 00:00:00,
456,2016-01-08,13:47 PM,2016-01-08 00:00:00,
457,1452207600.0,13:59:04,2016-01-08 00:00:00,
458,08-01-16 14:00:05,00:00:00,2016-08-01 14:00:05,
459,Fri 08-Jan-2016,14:14 PM,2016-01-08 00:00:00,
460,"Friday,08 January, 2016",14:19:58,2016-01-08 00:00:00,
461,"Friday,08 January, 2016",14:21 PM,2016-01-08 00:00:00,
462,08-01-16 14:38:41,00:00:00,2016-08-01 14:38:41,
463,08-01-16 14:38:41,00:00 AM,2016-08-01 14:38:41,
464,Fri 08-Jan-2016,14H 49M 01S,2016-01-08 00:00:00,
465,2016-01-08,14H 55M 23S,2016-01-08 00:00:00,
466,2016-01-08,15:30:10,2016-01-08 00:00:00,
467,2016-01-08,15:33:13,2016-01-08 00:00:00,
468,2016-01-08,15H 36M 12S,2016-01-08 00:00:00,
469,08-01-16 15:37:18,00:00 AM,2016-08-01 15:37:18,
470,1452207600.0,15:49:13,2016-01-08 00:00:00,
471,1452207600.0,16:20 PM,2016-01-08 00:00:00,
472,08-01-16 16:29:50,00:00 AM,2016-08-01 16:29:50,
473,Jan 8 2016,16:41:27,2016-01-08 00:00:00,
474,Fri 08-Jan-2016,16:47 PM,2016-01-08 00:00:00,
475,Fri 08-Jan-2016,17:15:17,2016-01-08 00:00:00,
476,Fri 08-Jan-2016,17:27 PM,2016-01-08 00:00:00,
477,1452207600.0,17:30 PM,2016-01-08 00:00:00,
478,08-01-16 17:35:56,00:00 AM,2016-08-01 17:35:56,
479,08-01-16 17:37:03,00H 00M 00S,2016-08-01 17:37:03,
480,08-01-16 17:41:31,00:00 AM,2016-08-01 17:41:31,
481,1452207600.0,17:41:37,2016-01-08 00:00:00,
482,"Friday,08 January, 2016",17H 52M 42S,2016-01-08 00:00:00,
483,1452207600.0,17H 54M 05S,2016-01-08 00:00:00,
484,Fri 08-Jan-2016,18H 02M 54S,2016-01-08 00:00:00,
485,Fri 08-Jan-2016,18:07:31,2016-01-08 00:00:00,
486,1452207600.0,18H 15M 08S,2016-01-08 00:00:00,
487,1452207600.0,18:30:16,2016-01-08 00:00:00,
488,Jan 8 2016,18H 46M 02S,2016-01-08 00:00:00,
489,Jan 8 2016,18H 48M 43S,2016-01-08 00:00:00,
490,08-01-16 18:49:24,00:00 AM,2016-08-01 18:49:24,
491,Fri 08-Jan-2016,19:01 PM,2016-01-08 00:00:00,
492,1452207600.0,19:06 PM,2016-01-08 00:00:00,
493,2016-01-08,19H 31M 47S,2016-01-08 00:00:00,
494,1452207600.0,19H 31M 47S,2016-01-08 00:00:00,
495,2016-01-08,19H 42M 52S,2016-01-08 00:00:00,
496,2016-01-08,19:46 PM,2016-01-08 00:00:00,
497,1452207600.0,19:46 PM,2016-01-08 00:00:00,
498,1452207600.0,19:46 PM,2016-01-08 00:00:00,
499,"Friday,08 January, 2016",21H 10M 46S,2016-01-08 00:00:00,
500,08-01-16 21:46:49,00:00:00,2016-08-01 21:46:49,
501,Fri 08-Jan-2016,21:51:31,2016-01-08 00:00:00,
502,Fri 08-Jan-2016,22:26:08,2016-01-08 00:00:00,
503,09-01-16 11:16:21,00:00 AM,2016-09-01 11:16:21,
504,1452294000.0,11H 48M 18S,2016-01-09 00:00:00,
505,Jan 9 2016,11H 55M 10S,2016-01-09 00:00:00,
506,Jan 9 2016,12:02:09,2016-01-09 00:00:00,
507,Jan 9 2016,12:02:09,2016-01-09 00:00:00,
508,2016-01-09,12H 13M 32S,2016-01-09 00:00:00,
509,Sat 09-Jan-2016,12:13 PM,2016-01-09 00:00:00,
510,Jan 9 2016,12H 15M 03S,2016-01-09 00:00:00,
511,1452294000.0,12:18:21,2016-01-09 00:00:00,
512,"Saturday,09 January, 2016",12H 19M 24S,2016-01-09 00:00:00,
513,Jan 9 2016,12:22:48,2016-01-09 00:00:00,
514,Jan 9 2016,12:26:47,2016-01-09 00:00:00,
515,Jan 9 2016,13H 07M 37S,2016-01-09 00:00:00,
516,Jan 9 2016,13H 09M 09S,2016-01-09 00:00:00,
517,2016-01-09,13:09:11,2016-01-09 00:00:00,
518,09-01-16 13:11:25,00:00 AM,2016-09-01 13:11:25,
519,2016-01-09,13:15:20,2016-01-09 00:00:00,
520,Jan 9 2016,13H 22M 33S,2016-01-09 00:00:00,
521,Sat 09-Jan-2016,13H 43M 07S,2016-01-09 00:00:00,
522,"Saturday,09 January, 2016",14:09:33,2016-01-09 00:00:00,
523,Sat 09-Jan-2016,14:42:14,2016-01-09 00:00:00,
524,"Saturday,09 January, 2016",14:51:35,2016-01-09 00:00:00,
525,"Saturday,09 January, 2016",15:08:46,2016-01-09 00:00:00,
526,Sat 09-Jan-2016,15:10:13,2016-01-09 00:00:00,
527,2016-01-09,15:10:13,2016-01-09 00:00:00,
528,2016-01-09,15:27:21,2016-01-09 00:00:00,
529,2016-01-09,15:31 PM,2016-01-09 00:00:00,
530,Sat 09-Jan-2016,15H 43M 01S,2016-01-09 00:00:00,
531,Sat 09-Jan-2016,15:58:10,2016-01-09 00:00:00,
532,Sat 09-Jan-2016,00:00 AM,2016-01-09 00:00:00,
533,"Saturday,09 January, 2016",16:28 PM,2016-01-09 00:00:00,
534,2016-01-09,16:43 PM,2016-01-09 00:00:00,
535,2016-01-09,17:08:47,2016-01-09 00:00:00,
536,Jan 9 2016,17:08:47,2016-01-09 00:00:00,
537,"Saturday,09 January, 2016",17:23 PM,2016-01-09 00:00:00,
538,09-01-16 17:44:04,00:00 AM,2016-09-01 17:44:04,
539,"Saturday,09 January, 2016",17:51 PM,2016-01-09 00:00:00,
540,Jan 9 2016,17:52:41,2016-01-09 00:00:00,
541,Sat 09-Jan-2016,17:52:41,2016-01-09 00:00:00,
542,1452294000.0,18:08 PM,2016-01-09 00:00:00,
543,Jan 9 2016,18:23 PM,2016-01-09 00:00:00,
544,1452294000.0,18H 31M 04S,2016-01-09 00:00:00,
545,1452294000.0,00:00 AM,2016-01-09 00:00:00,
546,Jan 9 2016,18:47:27,2016-01-09 00:00:00,
547,09-01-16 18:49:23,00H 00M 00S,2016-09-01 18:49:23,
548,09-01-16 18:49:23,19H 06M 09S,2016-09-01 18:49:23,
549,Jan 9 2016,19:06 PM,2016-01-09 00:00:00,
550,Sat 09-Jan-2016,19:12 PM,2016-01-09 00:00:00,
551,"Saturday,09 January, 2016",19:26:24,2016-01-09 00:00:00,
552,"Saturday,09 January, 2016",19:31:25,2016-01-09 00:00:00,
553,1452294000.0,19:31:25,2016-01-09 00:00:00,
554,"Saturday,09 January, 2016",20:15 PM,2016-01-09 00:00:00,
555,Sat 09-Jan-2016,20:18:25,2016-01-09 00:00:00,
556,2016-01-09,20:23:12,2016-01-09 00:00:00,
557,"Saturday,09 January, 2016",20H 30M 06S,2016-01-09 00:00:00,
558,Jan 9 2016,20H 51M 10S,2016-01-09 00:00:00,
559,Jan 9 2016,21H 10M 16S,2016-01-09 00:00:00,
560,"Saturday,09 January, 2016",21H 13M 48S,2016-01-09 00:00:00,
561,Sat 09-Jan-2016,21:47:56,2016-01-09 00:00:00,
562,1452294000.0,22H 04M 05S,2016-01-09 00:00:00,
563,1452294000.0,22H 19M 03S,2016-01-09 00:00:00,
564,09-01-16 22:32:32,00H 00M 00S,2016-09-01 22:32:32,
565,"Sunday,10 January, 2016",00H 00M 00S,2016-01-10 00:00:00,
566,Sun 10-Jan-2016,12:21 PM,2016-01-10 00:00:00,
567,10-01-16 12:27:47,00:00 AM,2016-10-01 12:27:47,
568,2016-01-10,12H 28M 53S,2016-01-10 00:00:00,
569,1452380400.0,12:37 PM,2016-01-10 00:00:00,
570,"Sunday,10 January, 2016",13:13 PM,2016-01-10 00:00:00,
571,Sun 10-Jan-2016,13:14 PM,2016-01-10 00:00:00,
572,"Sunday,10 January, 2016",13:15 PM,2016-01-10 00:00:00,
573,"Sunday,10 January, 2016",13H 39M 33S,2016-01-10 00:00:00,
574,"Sunday,10 January, 2016",13:40 PM,2016-01-10 00:00:00,
575,2016-01-10,13:41:04,2016-01-10 00:00:00,
576,2016-01-10,13H 44M 22S,2016-01-10 00:00:00,
577,2016-01-10,13H 44M 22S,2016-01-10 00:00:00,
578,10-01-16 13:48:49,00:00 AM,2016-10-01 13:48:49,
579,10-01-16 13:51:19,00:00 AM,2016-10-01 13:51:19,
580,"Sunday,10 January, 2016",13H 56M 01S,2016-01-10 00:00:00,
581,"Sunday,10 January, 2016",14:13:01,2016-01-10 00:00:00,
582,2016-01-10,14:24 PM,2016-01-10 00:00:00,
583,Sun 10-Jan-2016,14:33:19,2016-01-10 00:00:00,
584,1452380400.0,15:05:29,2016-01-10 00:00:00,
585,2016-01-10,15:58 PM,2016-01-10 00:00:00,
586,2016-01-10,16H 09M 57S,2016-01-10 00:00:00,
587,Sun 10-Jan-2016,16:32:36,2016-01-10 00:00:00,
588,10-01-16 16:33:36,00H 00M 00S,2016-10-01 16:33:36,
589,"Sunday,10 January, 2016",00H 00M 00S,2016-01-10 00:00:00,
590,2016-01-10,17:23:39,2016-01-10 00:00:00,
591,Sun 10-Jan-2016,17:32:54,2016-01-10 00:00:00,
592,10-01-16 17:41:55,00:00:00,2016-10-01 17:41:55,
593,10-01-16 17:41:55,17:48:57,2016-10-01 17:41:55,
594,10-01-16 17:50:19,00:00:00,2016-10-01 17:50:19,
595,10-01-16 17:50:19,00:00:00,2016-10-01 17:50:19,
596,1452380400.0,18:24:07,2016-01-10 00:00:00,
597,10-01-16 18:32:36,00:00 AM,2016-10-01 18:32:36,
598,Sun 10-Jan-2016,18:34 PM,2016-01-10 00:00:00,
599,10-01-16 18:34:27,00H 00M 00S,2016-10-01 18:34:27,
600,10-01-16 18:34:27,18:53:52,2016-10-01 18:34:27,
601,Sun 10-Jan-2016,18:58 PM,2016-01-10 00:00:00,
602,"Sunday,10 January, 2016",19H 02M 27S,2016-01-10 00:00:00,
603,1452380400.0,19:03:11,2016-01-10 00:00:00,
604,1452380400.0,19:03:11,2016-01-10 00:00:00,
605,10-01-16 19:23:51,00:00 AM,2016-10-01 19:23:51,
606,10-01-16 19:23:51,00:00 AM,2016-10-01 19:23:51,
607,10-01-16 19:23:51,00H 00M 00S,2016-10-01 19:23:51,
608,Sun 10-Jan-2016,19H 36M 33S,2016-01-10 00:00:00,
609,1452380400.0,19:39 PM,2016-01-10 00:00:00,
610,Sun 10-Jan-2016,19:51:02,2016-01-10 00:00:00,
611,"Sunday,10 January, 2016",19:58 PM,2016-01-10 00:00:00,
612,"Sunday,10 January, 2016",19:58 PM,2016-01-10 00:00:00,
613,2016-01-10,19:58 PM,2016-01-10 00:00:00,
614,Sun 10-Jan-2016,19:58 PM,2016-01-10 00:00:00,
615,Jan 10 2016,20H 14M 03S,2016-01-10 00:00:00,
616,10-01-16 20:20:10,00:00:00,2016-10-01 20:20:10,
617,2016-01-10,20H 27M 26S,2016-01-10 00:00:00,
618,2016-01-10,20:31:14,2016-01-10 00:00:00,
619,10-01-16 20:41:58,00:00:00,2016-10-01 20:41:58,
620,10-01-16 20:41:58,00:00:00,2016-10-01 20:41:58,
621,Jan 10 2016,20H 49M 29S,2016-01-10 00:00:00,
622,2016-01-10,20:57 PM,2016-01-10 00:00:00,
623,1452380400.0,21:21 PM,2016-01-10 00:00:00,
624,1452380400.0,21:21 PM,2016-01-10 00:00:00,
625,Jan 10 2016,21:50 PM,2016-01-10 00:00:00,
626,10-01-16 21:55:12,00:00:00,2016-10-01 21:55:12,
627,10-01-16 22:18:35,00:00 AM,2016-10-01 22:18:35,
628,"Sunday,10 January, 2016",22H 47M 17S,2016-01-10 00:00:00,
629,10-01-16 22:48:39,22H 47M 17S,2016-10-01 22:48:39,
630,1452466800.0,11H 42M 08S,2016-01-11 00:00:00,
631,"Monday,11 January, 2016",11:44:36,2016-01-11 00:00:00,
632,Jan 11 2016,11H 44M 52S,2016-01-11 00:00:00,
633,11-01-16 11:51:45,00:00 AM,2016-11-01 11:51:45,
634,1452466800.0,12:14 PM,2016-01-11 00:00:00,
635,Jan 11 2016,12H 18M 31S,2016-01-11 00:00:00,
636,"Monday,11 January, 2016",12H 34M 44S,2016-01-11 00:00:00,
637,2016-01-11,12H 44M 10S,2016-01-11 00:00:00,
638,"Monday,11 January, 2016",12:49:26,2016-01-11 00:00:00,
639,2016-01-11,13:23 PM,2016-01-11 00:00:00,
640,1452466800.0,13H 28M 08S,2016-01-11 00:00:00,
641,2016-01-11,13:37:46,2016-01-11 00:00:00,
642,2016-01-11,13:40:00,2016-01-11 00:00:00,
643,Jan 11 2016,13:40:00,2016-01-11 00:00:00,
644,1452466800.0,13H 52M 52S,2016-01-11 00:00:00,
645,Jan 11 2016,14:03:45,2016-01-11 00:00:00,
646,"Monday,11 January, 2016",14:07:26,2016-01-11 00:00:00,
647,2016-01-11,14:07:26,2016-01-11 00:00:00,
648,Jan 11 2016,14H 17M 17S,2016-01-11 00:00:00,
649,"Monday,11 January, 2016",14H 29M 23S,2016-01-11 00:00:00,
650,11-01-16 14:34:05,00:00 AM,2016-11-01 14:34:05,
651,"Monday,11 January, 2016",14:49 PM,2016-01-11 00:00:00,
652,Jan 11 2016,16H 03M 38S,2016-01-11 00:00:00,
653,1452466800.0,16:18 PM,2016-01-11 00:00:00,
654,Mon 11-Jan-2016,16:34:07,2016-01-11 00:00:00,
655,1452466800.0,16H 43M 33S,2016-01-11 00:00:00,
656,Mon 11-Jan-2016,16H 43M 33S,2016-01-11 00:00:00,
657,Mon 11-Jan-2016,16:45:47,2016-01-11 00:00:00,
658,Jan 11 2016,16H 55M 24S,2016-01-11 00:00:00,
659,Mon 11-Jan-2016,16H 56M 39S,2016-01-11 00:00:00,
660,Mon 11-Jan-2016,17:09:36,2016-01-11 00:00:00,
661,Mon 11-Jan-2016,17:18:14,2016-01-11 00:00:00,
662,1452466800.0,17H 21M 49S,2016-01-11 00:00:00,
663,Jan 11 2016,17:29:14,2016-01-11 00:00:00,
664,Jan 11 2016,17:29:14,2016-01-11 00:00:00,
665,Jan 11 2016,17:42:23,2016-01-11 00:00:00,
666,Jan 11 2016,17:42:25,2016-01-11 00:00:00,
667,Mon 11-Jan-2016,18H 13M 08S,2016-01-11 00:00:00,
668,Mon 11-Jan-2016,18:13 PM,2016-01-11 00:00:00,
669,Jan 11 2016,18H 40M 44S,2016-01-11 00:00:00,
670,2016-01-11,18H 40M 44S,2016-01-11 00:00:00,
671,2016-01-11,19:18 PM,2016-01-11 00:00:00,
672,"Monday,11 January, 2016",19:18 PM,2016-01-11 00:00:00,
673,11-01-16 19:28:13,00:00 AM,2016-11-01 19:28:13,
674,11-01-16 19:33:05,00:00 AM,2016-11-01 19:33:05,
675,Jan 11 2016,19H 33M 19S,2016-01-11 00:00:00,
676,"Monday,11 January, 2016",19H 44M 57S,2016-01-11 00:00:00,
677,Mon 11-Jan-2016,19:51:09,2016-01-11 00:00:00,
678,11-01-16 19:52:49,00:00 AM,2016-11-01 19:52:49,
679,"Monday,11 January, 2016",20:31:02,2016-01-11 00:00:00,
680,"Monday,11 January, 2016",21H 07M 30S,2016-01-11 00:00:00,
681,11-01-16 21:29:50,00:00:00,2016-11-01 21:29:50,
682,"Tuesday,12 January, 2016",00:00:00,2016-01-12 00:00:00,
683,"Tuesday,12 January, 2016",11:39:08,2016-01-12 00:00:00,
684,Jan 12 2016,12:01:23,2016-01-12 00:00:00,
685,12-01-16 12:11:46,00:00 AM,2016-12-01 12:11:46,
686,Tue 12-Jan-2016,00:00 AM,2016-01-12 00:00:00,
687,1452553200.0,00:00 AM,2016-01-12 00:00:00,
688,1452553200.0,12:26 PM,2016-01-12 00:00:00,
689,Jan 12 2016,12:33:22,2016-01-12 00:00:00,
690,Tue 12-Jan-2016,12H 42M 10S,2016-01-12 00:00:00,
691,Tue 12-Jan-2016,12:45:53,2016-01-12 00:00:00,
692,"Tuesday,12 January, 2016",12H 53M 37S,2016-01-12 00:00:00,
693,"Tuesday,12 January, 2016",13H 04M 24S,2016-01-12 00:00:00,
694,1452553200.0,13H 30M 47S,2016-01-12 00:00:00,
695,1452553200.0,13:33:06,2016-01-12 00:00:00,
696,1452553200.0,13:33:06,2016-01-12 00:00:00,
697,1452553200.0,13:33:06,2016-01-12 00:00:00,
698,"Tuesday,12 January, 2016",13:33:06,2016-01-12 00:00:00,
699,"Tuesday,12 January, 2016",14:27 PM,2016-01-12 00:00:00,
700,"Tuesday,12 January, 2016",14H 31M 13S,2016-01-12 00:00:00,
701,12-01-16 14:33:39,14H 31M 13S,2016-12-01 14:33:39,
702,"Tuesday,12 January, 2016",14:38:35,2016-01-12 00:00:00,
703,"Tuesday,12 January, 2016",15:08 PM,2016-01-12 00:00:00,
704,2016-01-12,15:28 PM,2016-01-12 00:00:00,
705,"Tuesday,12 January, 2016",15:31:00,2016-01-12 00:00:00,
706,"Tuesday,12 January, 2016",15H 39M 04S,2016-01-12 00:00:00,
707,"Tuesday,12 January, 2016",15:41 PM,2016-01-12 00:00:00,
708,Tue 12-Jan-2016,15H 52M 44S,2016-01-12 00:00:00,
709,Jan 12 2016,15:53:56,2016-01-12 00:00:00,
710,"Tuesday,12 January, 2016",15:59:52,2016-01-12 00:00:00,
711,"Tuesday,12 January, 2016",00H 00M 00S,2016-01-12 00:00:00,
712,"Tuesday,12 January, 2016",16H 22M 18S,2016-01-12 00:00:00,
713,12-01-16 16:31:56,00H 00M 00S,2016-12-01 16:31:56,
714,Jan 12 2016,16:55:08,2016-01-12 00:00:00,
715,2016-01-12,17:05 PM,2016-01-12 00:00:00,
716,Tue 12-Jan-2016,17H 06M 05S,2016-01-12 00:00:00,
717,12-01-16 17:24:44,00:00:00,2016-12-01 17:24:44,
718,"Tuesday,12 January, 2016",17:46 PM,2016-01-12 00:00:00,
719,2016-01-12,17:52 PM,2016-01-12 00:00:00,
720,"Tuesday,12 January, 2016",17:53:59,2016-01-12 00:00:00,
721,"Tuesday,12 January, 2016",18:17:15,2016-01-12 00:00:00,
722,"Tuesday,12 January, 2016",18H 20M 58S,2016-01-12 00:00:00,
723,12-01-16 18:21:04,00H 00M 00S,2016-12-01 18:21:04,
724,12-01-16 18:21:04,00:00 AM,2016-12-01 18:21:04,
725,Tue 12-Jan-2016,18:33 PM,2016-01-12 00:00:00,
726,Tue 12-Jan-2016,18H 34M 25S,2016-01-12 00:00:00,
727,2016-01-12,18H 34M 25S,2016-01-12 00:00:00,
728,1452553200.0,18H 53M 17S,2016-01-12 00:00:00,
729,1452553200.0,19H 20M 41S,2016-01-12 00:00:00,
730,Tue 12-Jan-2016,19:22:00,2016-01-12 00:00:00,
731,Tue 12-Jan-2016,19:27 PM,2016-01-12 00:00:00,
732,2016-01-12,19H 30M 17S,2016-01-12 00:00:00,
733,12-01-16 19:57:36,00H 00M 00S,2016-12-01 19:57:36,
734,Tue 12-Jan-2016,20:00 PM,2016-01-12 00:00:00,
735,12-01-16 20:35:34,00H 00M 00S,2016-12-01 20:35:34,
736,1452553200.0,21H 35M 14S,2016-01-12 00:00:00,
737,2016-01-13,11H 31M 34S,2016-01-13 00:00:00,
738,Jan 13 2016,12:16:47,2016-01-13 00:00:00,
739,Wed 13-Jan-2016,12H 19M 38S,2016-01-13 00:00:00,
740,Wed 13-Jan-2016,12:29:51,2016-01-13 00:00:00,
741,Jan 13 2016,12:49 PM,2016-01-13 00:00:00,
742,Jan 13 2016,12H 53M 01S,2016-01-13 00:00:00,
743,13-01-16 13:08:32,00H 00M 00S,2016-01-13 13:08:32,
744,Wed 13-Jan-2016,13H 34M 48S,2016-01-13 00:00:00,
745,Wed 13-Jan-2016,13H 36M 53S,2016-01-13 00:00:00,
746,Wed 13-Jan-2016,13:41:13,2016-01-13 00:00:00,
747,1452639600.0,13:41:13,2016-01-13 00:00:00,
748,Jan 13 2016,13:41:13,2016-01-13 00:00:00,
749,"Wednesday,13 January, 2016",14H 29M 23S,2016-01-13 00:00:00,
750,"Wednesday,13 January, 2016",14:48 PM,2016-01-13 00:00:00,
751,Jan 13 2016,15H 07M 35S,2016-01-13 00:00:00,
752,Wed 13-Jan-2016,15:19:25,2016-01-13 00:00:00,
753,13-01-16 15:22:11,00:00:00,2016-01-13 15:22:11,
754,Wed 13-Jan-2016,15:47 PM,2016-01-13 00:00:00,
755,Wed 13-Jan-2016,15:50:49,2016-01-13 00:00:00,
756,Jan 13 2016,15H 55M 11S,2016-01-13 00:00:00,
757,Jan 13 2016,16H 10M 34S,2016-01-13 00:00:00,
758,Jan 13 2016,16:14 PM,2016-01-13 00:00:00,
759,Jan 13 2016,16H 14M 56S,2016-01-13 00:00:00,
760,13-01-16 16:27:40,00H 00M 00S,2016-01-13 16:27:40,
761,"Wednesday,13 January, 2016",16H 30M 20S,2016-01-13 00:00:00,
762,2016-01-13,16:36 PM,2016-01-13 00:00:00,
763,Jan 13 2016,16:38 PM,2016-01-13 00:00:00,
764,2016-01-13,16H 39M 39S,2016-01-13 00:00:00,
765,13-01-16 17:11:41,00:00:00,2016-01-13 17:11:41,
766,2016-01-13,17:21:45,2016-01-13 00:00:00,
767,2016-01-13,17:21:45,2016-01-13 00:00:00,
768,Wed 13-Jan-2016,17:21:45,2016-01-13 00:00:00,
769,Jan 13 2016,17:43:17,2016-01-13 00:00:00,
770,13-01-16 17:44:13,00H 00M 00S,2016-01-13 17:44:13,
771,Jan 13 2016,17:59:32,2016-01-13 00:00:00,
772,Jan 13 2016,00:00 AM,2016-01-13 00:00:00,
773,Wed 13-Jan-2016,18H 18M 15S,2016-01-13 00:00:00,
774,Jan 13 2016,18:31:07,2016-01-13 00:00:00,
775,2016-01-13,18:42:12,2016-01-13 00:00:00,
776,Jan 13 2016,18H 50M 43S,2016-01-13 00:00:00,
777,13-01-16 19:10:20,18H 50M 43S,2016-01-13 19:10:20,
778,2016-01-13,19H 18M 08S,2016-01-13 00:00:00,
779,Jan 13 2016,19H 19M 58S,2016-01-13 00:00:00,
780,"Wednesday,13 January, 2016",19H 19M 58S,2016-01-13 00:00:00,
781,"Wednesday,13 January, 2016",20:31 PM,2016-01-13 00:00:00,
782,2016-01-13,20:36 PM,2016-01-13 00:00:00,
783,2016-01-13,21H 17M 08S,2016-01-13 00:00:00,
784,"Wednesday,13 January, 2016",21H 39M 41S,2016-01-13 00:00:00,
785,2016-01-14,11H 28M 44S,2016-01-14 00:00:00,
786,Jan 14 2016,11:35 AM,2016-01-14 00:00:00,
787,2016-01-14,11:45:30,2016-01-14 00:00:00,
788,"Thursday,14 January, 2016",11:46:19,2016-01-14 00:00:00,
789,1452726000.0,11:51 AM,2016-01-14 00:00:00,
790,Jan 14 2016,12:07 PM,2016-01-14 00:00:00,
791,Jan 14 2016,12:07 PM,2016-01-14 00:00:00,
792,Thu 14-Jan-2016,12H 37M 48S,2016-01-14 00:00:00,
793,"Thursday,14 January, 2016",12H 38M 27S,2016-01-14 00:00:00,
794,2016-01-14,12H 39M 16S,2016-01-14 00:00:00,
795,2016-01-14,12:42:17,2016-01-14 00:00:00,
796,2016-01-14,12:43:09,2016-01-14 00:00:00,
797,Thu 14-Jan-2016,12:50 PM,2016-01-14 00:00:00,
798,"Thursday,14 January, 2016",12:50 PM,2016-01-14 00:00:00,
799,1452726000.0,12H 51M 29S,2016-01-14 00:00:00,
800,14-01-16 12:54:35,12H 51M 29S,2016-01-14 12:54:35,
801,Thu 14-Jan-2016,13:10:53,2016-01-14 00:00:00,
802,2016-01-14,13:23 PM,2016-01-14 00:00:00,
803,2016-01-14,13H 37M 51S,2016-01-14 00:00:00,
804,"Thursday,14 January, 2016",13H 42M 01S,2016-01-14 00:00:00,
805,Jan 14 2016,14:07 PM,2016-01-14 00:00:00,
806,Thu 14-Jan-2016,14H 12M 22S,2016-01-14 00:00:00,
807,1452726000.0,14H 15M 29S,2016-01-14 00:00:00,
808,"Thursday,14 January, 2016",14:15:32,2016-01-14 00:00:00,
809,"Thursday,14 January, 2016",14H 26M 17S,2016-01-14 00:00:00,
810,"Thursday,14 January, 2016",14:48:30,2016-01-14 00:00:00,
811,Jan 14 2016,14:48 PM,2016-01-14 00:00:00,
812,2016-01-14,15H 37M 45S,2016-01-14 00:00:00,
813,1452726000.0,16:09:29,2016-01-14 00:00:00,
814,Jan 14 2016,16:21:23,2016-01-14 00:00:00,
815,Jan 14 2016,16H 38M 00S,2016-01-14 00:00:00,
816,Jan 14 2016,17H 04M 08S,2016-01-14 00:00:00,
817,2016-01-14,17:10:38,2016-01-14 00:00:00,
818,"Thursday,14 January, 2016",17:15:50,2016-01-14 00:00:00,
819,Jan 14 2016,17:15:50,2016-01-14 00:00:00,
820,14-01-16 17:24:09,00:00:00,2016-01-14 17:24:09,
821,"Thursday,14 January, 2016",17:37:26,2016-01-14 00:00:00,
822,2016-01-14,17:38 PM,2016-01-14 00:00:00,
823,2016-01-14,17H 42M 17S,2016-01-14 00:00:00,
824,14-01-16 17:53:41,00:00 AM,2016-01-14 17:53:41,
825,1452726000.0,18H 06M 06S,2016-01-14 00:00:00,
826,2016-01-14,18H 06M 14S,2016-01-14 00:00:00,
